Anchor,Positive,Negative
dataset\coco\coco\coco2017\train_spectrum\img123472.jpg,dataset\coco\coco\coco2017\train_spectrum\img101521.jpg,dataset\latent_diffusion\latentdiff_spectrum\585\img005400.jpg
dataset\coco\coco\coco2017\train_spectrum\img133542.jpg,dataset\coco\coco\coco2017\train_spectrum\img152190.jpg,dataset\big_gan\big\biggan-spectrum\435\img003745.jpg
dataset\coco\coco\coco2017\train_spectrum\img049415.jpg,dataset\coco\coco\coco2017\train_spectrum\img088721.jpg,dataset\big_gan\big\biggan-spectrum\52\img004685.jpg
dataset\coco\coco\coco2017\train_spectrum\img120312.jpg,dataset\coco\coco\coco2017\train_spectrum\img064988.jpg,dataset\taming_transformer\tt-cc_spectrum\600\img027922.jpg
dataset\coco\coco\coco2017\train_spectrum\img110859.jpg,dataset\coco\coco\coco2017\train_spectrum\img121348.jpg,dataset\big_gan\big\biggan-spectrum\87\img008569.jpg
dataset\coco\coco\coco2017\train_spectrum\img082555.jpg,dataset\coco\coco\coco2017\train_spectrum\img076185.jpg,dataset\big_gan\big\biggan-spectrum\519\img004678.jpg
dataset\coco\coco\coco2017\train_spectrum\img122901.jpg,dataset\coco\coco\coco2017\train_spectrum\img115270.jpg,dataset\big_gan\big\biggan-spectrum\837\img008206.jpg
dataset\coco\coco\coco2017\train_spectrum\img099921.jpg,dataset\coco\coco\coco2017\train_spectrum\img082911.jpg,dataset\latent_diffusion\latentdiff_spectrum\79\img007675.jpg
dataset\coco\coco\coco2017\train_spectrum\img150554.jpg,dataset\coco\coco\coco2017\train_spectrum\img124591.jpg,dataset\taming_transformer\tt-cc_spectrum\903\img044718.jpg
dataset\coco\coco\coco2017\train_spectrum\img113298.jpg,dataset\coco\coco\coco2017\train_spectrum\img077613.jpg,dataset\big_gan\big\biggan-spectrum\702\img006719.jpg
dataset\coco\coco\coco2017\train_spectrum\img104237.jpg,dataset\coco\coco\coco2017\train_spectrum\img151702.jpg,dataset\big_gan\big\biggan-spectrum\844\img008286.jpg
dataset\coco\coco\coco2017\train_spectrum\img044395.jpg,dataset\coco\coco\coco2017\train_spectrum\img078575.jpg,dataset\taming_transformer\tt-cc_spectrum\105\img000421.jpg
dataset\coco\coco\coco2017\train_spectrum\img144338.jpg,dataset\coco\coco\coco2017\train_spectrum\img141228.jpg,dataset\latent_diffusion\latentdiff_spectrum\786\img007636.jpg
dataset\coco\coco\coco2017\train_spectrum\img081594.jpg,dataset\coco\coco\coco2017\train_spectrum\img146357.jpg,dataset\taming_transformer\tt-cc_spectrum\414\img017589.jpg
dataset\coco\coco\coco2017\train_spectrum\img142210.jpg,dataset\coco\coco\coco2017\train_spectrum\img150058.jpg,dataset\taming_transformer\tt-cc_spectrum\697\img033225.jpg
dataset\coco\coco\coco2017\train_spectrum\img083711.jpg,dataset\coco\coco\coco2017\train_spectrum\img108631.jpg,dataset\latent_diffusion\latentdiff_spectrum\51\img004577.jpg
dataset\coco\coco\coco2017\train_spectrum\img126229.jpg,dataset\coco\coco\coco2017\train_spectrum\img087340.jpg,dataset\taming_transformer\tt-cc_spectrum\987\img049310.jpg
dataset\coco\coco\coco2017\train_spectrum\img067023.jpg,dataset\coco\coco\coco2017\train_spectrum\img093435.jpg,dataset\taming_transformer\tt-cc_spectrum\116\img001010.jpg
dataset\coco\coco\coco2017\train_spectrum\img077650.jpg,dataset\coco\coco\coco2017\train_spectrum\img055735.jpg,dataset\latent_diffusion\latentdiff_spectrum\872\img008591.jpg
dataset\coco\coco\coco2017\train_spectrum\img112295.jpg,dataset\coco\coco\coco2017\train_spectrum\img103576.jpg,dataset\latent_diffusion\latentdiff_spectrum\344\img002736.jpg
dataset\coco\coco\coco2017\train_spectrum\img083477.jpg,dataset\coco\coco\coco2017\train_spectrum\img122807.jpg,dataset\taming_transformer\tt-cc_spectrum\680\img032302.jpg
dataset\coco\coco\coco2017\train_spectrum\img054805.jpg,dataset\coco\coco\coco2017\train_spectrum\img147124.jpg,dataset\taming_transformer\tt-cc_spectrum\997\img049860.jpg
dataset\coco\coco\coco2017\train_spectrum\img116677.jpg,dataset\coco\coco\coco2017\train_spectrum\img041620.jpg,dataset\big_gan\big\biggan-spectrum\752\img007265.jpg
dataset\coco\coco\coco2017\train_spectrum\img054324.jpg,dataset\coco\coco\coco2017\train_spectrum\img040759.jpg,dataset\big_gan\big\biggan-spectrum\317\img002435.jpg
dataset\coco\coco\coco2017\train_spectrum\img100816.jpg,dataset\coco\coco\coco2017\train_spectrum\img060637.jpg,dataset\big_gan\big\biggan-spectrum\570\img005243.jpg
dataset\coco\coco\coco2017\train_spectrum\img048719.jpg,dataset\coco\coco\coco2017\train_spectrum\img128772.jpg,dataset\taming_transformer\tt-cc_spectrum\533\img024197.jpg
dataset\coco\coco\coco2017\train_spectrum\img091407.jpg,dataset\coco\coco\coco2017\train_spectrum\img069953.jpg,dataset\taming_transformer\tt-cc_spectrum\789\img038333.jpg
dataset\coco\coco\coco2017\train_spectrum\img095601.jpg,dataset\coco\coco\coco2017\train_spectrum\img094098.jpg,dataset\taming_transformer\tt-cc_spectrum\576\img026533.jpg
dataset\coco\coco\coco2017\train_spectrum\img143934.jpg,dataset\coco\coco\coco2017\train_spectrum\img044177.jpg,dataset\big_gan\big\biggan-spectrum\78\img007560.jpg
dataset\coco\coco\coco2017\train_spectrum\img131558.jpg,dataset\coco\coco\coco2017\train_spectrum\img116972.jpg,dataset\latent_diffusion\latentdiff_spectrum\350\img002805.jpg
dataset\coco\coco\coco2017\train_spectrum\img127555.jpg,dataset\coco\coco\coco2017\train_spectrum\img088418.jpg,dataset\big_gan\big\biggan-spectrum\84\img008231.jpg
dataset\coco\coco\coco2017\train_spectrum\img121830.jpg,dataset\coco\coco\coco2017\train_spectrum\img137734.jpg,dataset\taming_transformer\tt-cc_spectrum\679\img032245.jpg
dataset\coco\coco\coco2017\train_spectrum\img147423.jpg,dataset\coco\coco\coco2017\train_spectrum\img074258.jpg,dataset\big_gan\big\biggan-spectrum\169\img000785.jpg
dataset\coco\coco\coco2017\train_spectrum\img137977.jpg,dataset\coco\coco\coco2017\train_spectrum\img091870.jpg,dataset\big_gan\big\biggan-spectrum\835\img008181.jpg
dataset\coco\coco\coco2017\train_spectrum\img049059.jpg,dataset\coco\coco\coco2017\train_spectrum\img082149.jpg,dataset\taming_transformer\tt-cc_spectrum\147\img002741.jpg
dataset\coco\coco\coco2017\train_spectrum\img106829.jpg,dataset\coco\coco\coco2017\train_spectrum\img047392.jpg,dataset\taming_transformer\tt-cc_spectrum\695\img033117.jpg
dataset\coco\coco\coco2017\train_spectrum\img157077.jpg,dataset\coco\coco\coco2017\train_spectrum\img150104.jpg,dataset\latent_diffusion\latentdiff_spectrum\404\img003407.jpg
dataset\coco\coco\coco2017\train_spectrum\img092585.jpg,dataset\coco\coco\coco2017\train_spectrum\img119988.jpg,dataset\latent_diffusion\latentdiff_spectrum\773\img007495.jpg
dataset\coco\coco\coco2017\train_spectrum\img071966.jpg,dataset\coco\coco\coco2017\train_spectrum\img128378.jpg,dataset\latent_diffusion\latentdiff_spectrum\916\img009080.jpg
dataset\coco\coco\coco2017\train_spectrum\img078928.jpg,dataset\coco\coco\coco2017\train_spectrum\img135786.jpg,dataset\latent_diffusion\latentdiff_spectrum\60\img005571.jpg
dataset\coco\coco\coco2017\train_spectrum\img123156.jpg,dataset\coco\coco\coco2017\train_spectrum\img084503.jpg,dataset\latent_diffusion\latentdiff_spectrum\619\img005785.jpg
dataset\coco\coco\coco2017\train_spectrum\img055898.jpg,dataset\coco\coco\coco2017\train_spectrum\img116129.jpg,dataset\latent_diffusion\latentdiff_spectrum\502\img004498.jpg
dataset\coco\coco\coco2017\train_spectrum\img048799.jpg,dataset\coco\coco\coco2017\train_spectrum\img103012.jpg,dataset\taming_transformer\tt-cc_spectrum\986\img049262.jpg
dataset\coco\coco\coco2017\train_spectrum\img045439.jpg,dataset\coco\coco\coco2017\train_spectrum\img120110.jpg,dataset\latent_diffusion\latentdiff_spectrum\478\img004215.jpg
dataset\coco\coco\coco2017\train_spectrum\img060362.jpg,dataset\coco\coco\coco2017\train_spectrum\img127572.jpg,dataset\latent_diffusion\latentdiff_spectrum\285\img002075.jpg
dataset\coco\coco\coco2017\train_spectrum\img081121.jpg,dataset\coco\coco\coco2017\train_spectrum\img113566.jpg,dataset\taming_transformer\tt-cc_spectrum\153\img003071.jpg
dataset\coco\coco\coco2017\train_spectrum\img091614.jpg,dataset\coco\coco\coco2017\train_spectrum\img070034.jpg,dataset\latent_diffusion\latentdiff_spectrum\494\img004392.jpg
dataset\coco\coco\coco2017\train_spectrum\img102356.jpg,dataset\coco\coco\coco2017\train_spectrum\img114527.jpg,dataset\taming_transformer\tt-cc_spectrum\242\img008042.jpg
dataset\coco\coco\coco2017\train_spectrum\img125059.jpg,dataset\coco\coco\coco2017\train_spectrum\img108155.jpg,dataset\latent_diffusion\latentdiff_spectrum\816\img007976.jpg
dataset\coco\coco\coco2017\train_spectrum\img088490.jpg,dataset\coco\coco\coco2017\train_spectrum\img063365.jpg,dataset\taming_transformer\tt-cc_spectrum\776\img037626.jpg
dataset\coco\coco\coco2017\train_spectrum\img052216.jpg,dataset\coco\coco\coco2017\train_spectrum\img148824.jpg,dataset\big_gan\big\biggan-spectrum\862\img008485.jpg
dataset\coco\coco\coco2017\train_spectrum\img097878.jpg,dataset\coco\coco\coco2017\train_spectrum\img098371.jpg,dataset\big_gan\big\biggan-spectrum\787\img007645.jpg
dataset\coco\coco\coco2017\train_spectrum\img114687.jpg,dataset\coco\coco\coco2017\train_spectrum\img119203.jpg,dataset\big_gan\big\biggan-spectrum\223\img001392.jpg
dataset\coco\coco\coco2017\train_spectrum\img121132.jpg,dataset\coco\coco\coco2017\train_spectrum\img145801.jpg,dataset\latent_diffusion\latentdiff_spectrum\618\img005775.jpg
dataset\coco\coco\coco2017\train_spectrum\img075722.jpg,dataset\coco\coco\coco2017\train_spectrum\img143496.jpg,dataset\latent_diffusion\latentdiff_spectrum\416\img003534.jpg
dataset\coco\coco\coco2017\train_spectrum\img086609.jpg,dataset\coco\coco\coco2017\train_spectrum\img074931.jpg,dataset\taming_transformer\tt-cc_spectrum\291\img010709.jpg
dataset\coco\coco\coco2017\train_spectrum\img055187.jpg,dataset\coco\coco\coco2017\train_spectrum\img131669.jpg,dataset\taming_transformer\tt-cc_spectrum\105\img000402.jpg
dataset\coco\coco\coco2017\train_spectrum\img144537.jpg,dataset\coco\coco\coco2017\train_spectrum\img080139.jpg,dataset\big_gan\big\biggan-spectrum\61\img005684.jpg
dataset\coco\coco\coco2017\train_spectrum\img086206.jpg,dataset\coco\coco\coco2017\train_spectrum\img063027.jpg,dataset\latent_diffusion\latentdiff_spectrum\629\img005897.jpg
dataset\coco\coco\coco2017\train_spectrum\img117566.jpg,dataset\coco\coco\coco2017\train_spectrum\img137270.jpg,dataset\big_gan\big\biggan-spectrum\117\img000215.jpg
dataset\coco\coco\coco2017\train_spectrum\img127548.jpg,dataset\coco\coco\coco2017\train_spectrum\img070553.jpg,dataset\taming_transformer\tt-cc_spectrum\223\img006985.jpg
dataset\coco\coco\coco2017\train_spectrum\img149441.jpg,dataset\coco\coco\coco2017\train_spectrum\img072223.jpg,dataset\taming_transformer\tt-cc_spectrum\193\img005261.jpg
dataset\coco\coco\coco2017\train_spectrum\img043890.jpg,dataset\coco\coco\coco2017\train_spectrum\img143186.jpg,dataset\big_gan\big\biggan-spectrum\610\img005699.jpg
dataset\coco\coco\coco2017\train_spectrum\img113376.jpg,dataset\coco\coco\coco2017\train_spectrum\img063456.jpg,dataset\latent_diffusion\latentdiff_spectrum\626\img005863.jpg
dataset\coco\coco\coco2017\train_spectrum\img060656.jpg,dataset\coco\coco\coco2017\train_spectrum\img077269.jpg,dataset\big_gan\big\biggan-spectrum\325\img002524.jpg
dataset\coco\coco\coco2017\train_spectrum\img075963.jpg,dataset\coco\coco\coco2017\train_spectrum\img051802.jpg,dataset\latent_diffusion\latentdiff_spectrum\804\img007847.jpg
dataset\coco\coco\coco2017\train_spectrum\img042130.jpg,dataset\coco\coco\coco2017\train_spectrum\img133374.jpg,dataset\big_gan\big\biggan-spectrum\351\img002818.jpg
dataset\coco\coco\coco2017\train_spectrum\img121184.jpg,dataset\coco\coco\coco2017\train_spectrum\img092196.jpg,dataset\big_gan\big\biggan-spectrum\254\img001739.jpg
dataset\coco\coco\coco2017\train_spectrum\img086964.jpg,dataset\coco\coco\coco2017\train_spectrum\img084291.jpg,dataset\latent_diffusion\latentdiff_spectrum\579\img005332.jpg
dataset\coco\coco\coco2017\train_spectrum\img071829.jpg,dataset\coco\coco\coco2017\train_spectrum\img077439.jpg,dataset\latent_diffusion\latentdiff_spectrum\232\img001498.jpg
dataset\coco\coco\coco2017\train_spectrum\img059851.jpg,dataset\coco\coco\coco2017\train_spectrum\img128044.jpg,dataset\latent_diffusion\latentdiff_spectrum\648\img006101.jpg
dataset\coco\coco\coco2017\train_spectrum\img089591.jpg,dataset\coco\coco\coco2017\train_spectrum\img113608.jpg,dataset\latent_diffusion\latentdiff_spectrum\168\img000776.jpg
dataset\coco\coco\coco2017\train_spectrum\img118157.jpg,dataset\coco\coco\coco2017\train_spectrum\img101874.jpg,dataset\latent_diffusion\latentdiff_spectrum\188\img000999.jpg
dataset\coco\coco\coco2017\train_spectrum\img094696.jpg,dataset\coco\coco\coco2017\train_spectrum\img090336.jpg,dataset\big_gan\big\biggan-spectrum\397\img003312.jpg
dataset\coco\coco\coco2017\train_spectrum\img136638.jpg,dataset\coco\coco\coco2017\train_spectrum\img118608.jpg,dataset\big_gan\big\biggan-spectrum\619\img005787.jpg
dataset\coco\coco\coco2017\train_spectrum\img134310.jpg,dataset\coco\coco\coco2017\train_spectrum\img069889.jpg,dataset\latent_diffusion\latentdiff_spectrum\622\img005824.jpg
dataset\coco\coco\coco2017\train_spectrum\img100333.jpg,dataset\coco\coco\coco2017\train_spectrum\img158330.jpg,dataset\big_gan\big\biggan-spectrum\425\img003636.jpg
dataset\coco\coco\coco2017\train_spectrum\img141635.jpg,dataset\coco\coco\coco2017\train_spectrum\img083711.jpg,dataset\big_gan\big\biggan-spectrum\285\img002071.jpg
dataset\coco\coco\coco2017\train_spectrum\img082655.jpg,dataset\coco\coco\coco2017\train_spectrum\img143309.jpg,dataset\latent_diffusion\latentdiff_spectrum\1\img000014.jpg
dataset\coco\coco\coco2017\train_spectrum\img132626.jpg,dataset\coco\coco\coco2017\train_spectrum\img073778.jpg,dataset\taming_transformer\tt-cc_spectrum\990\img049531.jpg
dataset\coco\coco\coco2017\train_spectrum\img109571.jpg,dataset\coco\coco\coco2017\train_spectrum\img158781.jpg,dataset\taming_transformer\tt-cc_spectrum\704\img033660.jpg
dataset\coco\coco\coco2017\train_spectrum\img055650.jpg,dataset\coco\coco\coco2017\train_spectrum\img054745.jpg,dataset\latent_diffusion\latentdiff_spectrum\584\img005390.jpg
dataset\coco\coco\coco2017\train_spectrum\img130776.jpg,dataset\coco\coco\coco2017\train_spectrum\img076369.jpg,dataset\taming_transformer\tt-cc_spectrum\837\img041013.jpg
dataset\coco\coco\coco2017\train_spectrum\img101100.jpg,dataset\coco\coco\coco2017\train_spectrum\img087947.jpg,dataset\big_gan\big\biggan-spectrum\500\img004471.jpg
dataset\coco\coco\coco2017\train_spectrum\img109542.jpg,dataset\coco\coco\coco2017\train_spectrum\img073907.jpg,dataset\latent_diffusion\latentdiff_spectrum\738\img007109.jpg
dataset\coco\coco\coco2017\train_spectrum\img044306.jpg,dataset\coco\coco\coco2017\train_spectrum\img135537.jpg,dataset\latent_diffusion\latentdiff_spectrum\878\img008659.jpg
dataset\coco\coco\coco2017\train_spectrum\img143096.jpg,dataset\coco\coco\coco2017\train_spectrum\img074612.jpg,dataset\latent_diffusion\latentdiff_spectrum\978\img009761.jpg
dataset\coco\coco\coco2017\train_spectrum\img154412.jpg,dataset\coco\coco\coco2017\train_spectrum\img113029.jpg,dataset\taming_transformer\tt-cc_spectrum\866\img042640.jpg
dataset\coco\coco\coco2017\train_spectrum\img151743.jpg,dataset\coco\coco\coco2017\train_spectrum\img071360.jpg,dataset\latent_diffusion\latentdiff_spectrum\23\img001468.jpg
dataset\coco\coco\coco2017\train_spectrum\img107313.jpg,dataset\coco\coco\coco2017\train_spectrum\img093723.jpg,dataset\big_gan\big\biggan-spectrum\727\img006987.jpg
dataset\coco\coco\coco2017\train_spectrum\img080144.jpg,dataset\coco\coco\coco2017\train_spectrum\img076593.jpg,dataset\latent_diffusion\latentdiff_spectrum\613\img005723.jpg
dataset\coco\coco\coco2017\train_spectrum\img119982.jpg,dataset\coco\coco\coco2017\train_spectrum\img053428.jpg,dataset\latent_diffusion\latentdiff_spectrum\317\img002439.jpg
dataset\coco\coco\coco2017\train_spectrum\img059200.jpg,dataset\coco\coco\coco2017\train_spectrum\img047462.jpg,dataset\big_gan\big\biggan-spectrum\444\img003845.jpg
dataset\coco\coco\coco2017\train_spectrum\img046474.jpg,dataset\coco\coco\coco2017\train_spectrum\img143797.jpg,dataset\latent_diffusion\latentdiff_spectrum\666\img006305.jpg
dataset\coco\coco\coco2017\train_spectrum\img139674.jpg,dataset\coco\coco\coco2017\train_spectrum\img061766.jpg,dataset\big_gan\big\biggan-spectrum\263\img001830.jpg
dataset\coco\coco\coco2017\train_spectrum\img079789.jpg,dataset\coco\coco\coco2017\train_spectrum\img144209.jpg,dataset\taming_transformer\tt-cc_spectrum\89\img043921.jpg
dataset\coco\coco\coco2017\train_spectrum\img112247.jpg,dataset\coco\coco\coco2017\train_spectrum\img053826.jpg,dataset\big_gan\big\biggan-spectrum\118\img000224.jpg
dataset\coco\coco\coco2017\train_spectrum\img089236.jpg,dataset\coco\coco\coco2017\train_spectrum\img083575.jpg,dataset\big_gan\big\biggan-spectrum\77\img007458.jpg
dataset\coco\coco\coco2017\train_spectrum\img080478.jpg,dataset\coco\coco\coco2017\train_spectrum\img072190.jpg,dataset\big_gan\big\biggan-spectrum\90\img008908.jpg
dataset\coco\coco\coco2017\train_spectrum\img041626.jpg,dataset\coco\coco\coco2017\train_spectrum\img152320.jpg,dataset\taming_transformer\tt-cc_spectrum\195\img005353.jpg
dataset\coco\coco\coco2017\train_spectrum\img093153.jpg,dataset\coco\coco\coco2017\train_spectrum\img053140.jpg,dataset\taming_transformer\tt-cc_spectrum\771\img037350.jpg
dataset\coco\coco\coco2017\train_spectrum\img103946.jpg,dataset\coco\coco\coco2017\train_spectrum\img051898.jpg,dataset\latent_diffusion\latentdiff_spectrum\147\img000549.jpg
dataset\coco\coco\coco2017\train_spectrum\img055133.jpg,dataset\coco\coco\coco2017\train_spectrum\img049320.jpg,dataset\taming_transformer\tt-cc_spectrum\468\img020508.jpg
dataset\coco\coco\coco2017\train_spectrum\img093682.jpg,dataset\coco\coco\coco2017\train_spectrum\img154322.jpg,dataset\taming_transformer\tt-cc_spectrum\247\img008284.jpg
dataset\coco\coco\coco2017\train_spectrum\img094943.jpg,dataset\coco\coco\coco2017\train_spectrum\img104671.jpg,dataset\big_gan\big\biggan-spectrum\122\img000277.jpg
dataset\coco\coco\coco2017\train_spectrum\img124292.jpg,dataset\coco\coco\coco2017\train_spectrum\img044015.jpg,dataset\taming_transformer\tt-cc_spectrum\870\img042893.jpg
dataset\coco\coco\coco2017\train_spectrum\img051932.jpg,dataset\coco\coco\coco2017\train_spectrum\img105205.jpg,dataset\big_gan\big\biggan-spectrum\669\img006335.jpg
dataset\coco\coco\coco2017\train_spectrum\img061529.jpg,dataset\coco\coco\coco2017\train_spectrum\img110476.jpg,dataset\taming_transformer\tt-cc_spectrum\576\img026517.jpg
dataset\coco\coco\coco2017\train_spectrum\img142302.jpg,dataset\coco\coco\coco2017\train_spectrum\img072835.jpg,dataset\taming_transformer\tt-cc_spectrum\70\img033414.jpg
dataset\coco\coco\coco2017\train_spectrum\img142839.jpg,dataset\coco\coco\coco2017\train_spectrum\img098371.jpg,dataset\big_gan\big\biggan-spectrum\924\img009177.jpg
