Anchor,Positive,Negative
dataset\coco\coco\coco2017\train_spectrum\img044697.jpg,dataset\coco\coco\coco2017\train_spectrum\img045871.jpg,dataset\big_gan\big\biggan-spectrum\184\img000955.jpg
dataset\coco\coco\coco2017\train_spectrum\img145970.jpg,dataset\coco\coco\coco2017\train_spectrum\img089331.jpg,dataset\big_gan\big\biggan-spectrum\152\img000603.jpg
dataset\coco\coco\coco2017\train_spectrum\img130334.jpg,dataset\coco\coco\coco2017\train_spectrum\img144849.jpg,dataset\big_gan\big\biggan-spectrum\863\img008491.jpg
dataset\big_gan\big\biggan-spectrum\386\img003197.jpg,dataset\big_gan\big\biggan-spectrum\104\img000074.jpg,dataset\coco\coco\coco2017\train_spectrum\img114076.jpg
dataset\coco\coco\coco2017\train_spectrum\img110411.jpg,dataset\coco\coco\coco2017\train_spectrum\img121296.jpg,dataset\big_gan\big\biggan-spectrum\20\img001134.jpg
dataset\coco\coco\coco2017\train_spectrum\img079409.jpg,dataset\coco\coco\coco2017\train_spectrum\img128922.jpg,dataset\big_gan\big\biggan-spectrum\983\img009823.jpg
dataset\coco\coco\coco2017\train_spectrum\img069310.jpg,dataset\coco\coco\coco2017\train_spectrum\img094584.jpg,dataset\big_gan\big\biggan-spectrum\164\img000734.jpg
dataset\big_gan\big\biggan-spectrum\350\img002806.jpg,dataset\big_gan\big\biggan-spectrum\382\img003159.jpg,dataset\coco\coco\coco2017\train_spectrum\img045398.jpg
dataset\big_gan\big\biggan-spectrum\209\img001237.jpg,dataset\big_gan\big\biggan-spectrum\47\img004128.jpg,dataset\coco\coco\coco2017\train_spectrum\img118394.jpg
dataset\coco\coco\coco2017\train_spectrum\img111717.jpg,dataset\coco\coco\coco2017\train_spectrum\img122413.jpg,dataset\big_gan\big\biggan-spectrum\232\img001496.jpg
dataset\coco\coco\coco2017\train_spectrum\img114512.jpg,dataset\coco\coco\coco2017\train_spectrum\img156635.jpg,dataset\big_gan\big\biggan-spectrum\975\img009736.jpg
dataset\big_gan\big\biggan-spectrum\70\img006681.jpg,dataset\big_gan\big\biggan-spectrum\272\img001933.jpg,dataset\coco\coco\coco2017\train_spectrum\img154663.jpg
dataset\big_gan\big\biggan-spectrum\718\img006885.jpg,dataset\big_gan\big\biggan-spectrum\683\img006493.jpg,dataset\coco\coco\coco2017\train_spectrum\img082273.jpg
dataset\big_gan\big\biggan-spectrum\559\img005111.jpg,dataset\big_gan\big\biggan-spectrum\221\img001375.jpg,dataset\coco\coco\coco2017\train_spectrum\img114686.jpg
dataset\big_gan\big\biggan-spectrum\94\img009347.jpg,dataset\big_gan\big\biggan-spectrum\671\img006364.jpg,dataset\coco\coco\coco2017\train_spectrum\img046293.jpg
dataset\big_gan\big\biggan-spectrum\172\img000820.jpg,dataset\big_gan\big\biggan-spectrum\708\img006774.jpg,dataset\coco\coco\coco2017\train_spectrum\img134080.jpg
dataset\big_gan\big\biggan-spectrum\292\img002152.jpg,dataset\big_gan\big\biggan-spectrum\803\img007832.jpg,dataset\coco\coco\coco2017\train_spectrum\img045803.jpg
dataset\coco\coco\coco2017\train_spectrum\img104691.jpg,dataset\coco\coco\coco2017\train_spectrum\img073713.jpg,dataset\big_gan\big\biggan-spectrum\701\img006700.jpg
dataset\coco\coco\coco2017\train_spectrum\img109710.jpg,dataset\coco\coco\coco2017\train_spectrum\img149829.jpg,dataset\big_gan\big\biggan-spectrum\970\img009681.jpg
dataset\big_gan\big\biggan-spectrum\227\img001437.jpg,dataset\big_gan\big\biggan-spectrum\822\img008042.jpg,dataset\coco\coco\coco2017\train_spectrum\img127548.jpg
dataset\big_gan\big\biggan-spectrum\655\img006188.jpg,dataset\big_gan\big\biggan-spectrum\12\img000240.jpg,dataset\coco\coco\coco2017\train_spectrum\img041144.jpg
dataset\big_gan\big\biggan-spectrum\902\img008932.jpg,dataset\big_gan\big\biggan-spectrum\830\img008137.jpg,dataset\coco\coco\coco2017\train_spectrum\img083048.jpg
dataset\coco\coco\coco2017\train_spectrum\img068202.jpg,dataset\coco\coco\coco2017\train_spectrum\img086210.jpg,dataset\big_gan\big\biggan-spectrum\332\img002609.jpg
dataset\big_gan\big\biggan-spectrum\58\img005341.jpg,dataset\big_gan\big\biggan-spectrum\440\img003803.jpg,dataset\coco\coco\coco2017\train_spectrum\img049291.jpg
dataset\big_gan\big\biggan-spectrum\338\img002660.jpg,dataset\big_gan\big\biggan-spectrum\479\img004224.jpg,dataset\coco\coco\coco2017\train_spectrum\img114437.jpg
dataset\coco\coco\coco2017\train_spectrum\img135696.jpg,dataset\coco\coco\coco2017\train_spectrum\img136347.jpg,dataset\big_gan\big\biggan-spectrum\143\img000501.jpg
dataset\coco\coco\coco2017\train_spectrum\img073868.jpg,dataset\coco\coco\coco2017\train_spectrum\img068056.jpg,dataset\big_gan\big\biggan-spectrum\683\img006491.jpg
dataset\big_gan\big\biggan-spectrum\554\img005064.jpg,dataset\big_gan\big\biggan-spectrum\727\img006984.jpg,dataset\coco\coco\coco2017\train_spectrum\img111751.jpg
dataset\coco\coco\coco2017\train_spectrum\img094000.jpg,dataset\coco\coco\coco2017\train_spectrum\img110504.jpg,dataset\big_gan\big\biggan-spectrum\188\img000992.jpg
dataset\coco\coco\coco2017\train_spectrum\img157592.jpg,dataset\coco\coco\coco2017\train_spectrum\img064957.jpg,dataset\big_gan\big\biggan-spectrum\198\img001104.jpg
dataset\big_gan\big\biggan-spectrum\24\img001573.jpg,dataset\big_gan\big\biggan-spectrum\329\img002568.jpg,dataset\coco\coco\coco2017\train_spectrum\img055297.jpg
dataset\coco\coco\coco2017\train_spectrum\img106821.jpg,dataset\coco\coco\coco2017\train_spectrum\img049789.jpg,dataset\big_gan\big\biggan-spectrum\840\img008246.jpg
dataset\big_gan\big\biggan-spectrum\349\img002780.jpg,dataset\big_gan\big\biggan-spectrum\107\img000108.jpg,dataset\coco\coco\coco2017\train_spectrum\img053933.jpg
dataset\coco\coco\coco2017\train_spectrum\img090841.jpg,dataset\coco\coco\coco2017\train_spectrum\img092176.jpg,dataset\big_gan\big\biggan-spectrum\250\img001693.jpg
dataset\big_gan\big\biggan-spectrum\406\img003422.jpg,dataset\big_gan\big\biggan-spectrum\912\img009048.jpg,dataset\coco\coco\coco2017\train_spectrum\img130955.jpg
dataset\coco\coco\coco2017\train_spectrum\img156654.jpg,dataset\coco\coco\coco2017\train_spectrum\img057498.jpg,dataset\big_gan\big\biggan-spectrum\547\img004987.jpg
dataset\coco\coco\coco2017\train_spectrum\img112542.jpg,dataset\coco\coco\coco2017\train_spectrum\img052550.jpg,dataset\big_gan\big\biggan-spectrum\783\img007609.jpg
dataset\coco\coco\coco2017\train_spectrum\img108027.jpg,dataset\coco\coco\coco2017\train_spectrum\img069508.jpg,dataset\big_gan\big\biggan-spectrum\653\img006161.jpg
dataset\coco\coco\coco2017\train_spectrum\img128957.jpg,dataset\coco\coco\coco2017\train_spectrum\img129556.jpg,dataset\big_gan\big\biggan-spectrum\452\img003936.jpg
dataset\coco\coco\coco2017\train_spectrum\img115383.jpg,dataset\coco\coco\coco2017\train_spectrum\img114129.jpg,dataset\big_gan\big\biggan-spectrum\112\img000160.jpg
dataset\coco\coco\coco2017\train_spectrum\img086361.jpg,dataset\coco\coco\coco2017\train_spectrum\img151360.jpg,dataset\big_gan\big\biggan-spectrum\104\img000077.jpg
dataset\big_gan\big\biggan-spectrum\481\img004252.jpg,dataset\big_gan\big\biggan-spectrum\698\img006655.jpg,dataset\coco\coco\coco2017\train_spectrum\img155960.jpg
dataset\coco\coco\coco2017\train_spectrum\img139827.jpg,dataset\coco\coco\coco2017\train_spectrum\img137370.jpg,dataset\big_gan\big\biggan-spectrum\899\img008887.jpg
dataset\coco\coco\coco2017\train_spectrum\img070531.jpg,dataset\coco\coco\coco2017\train_spectrum\img074638.jpg,dataset\big_gan\big\biggan-spectrum\960\img009571.jpg
dataset\big_gan\big\biggan-spectrum\220\img001368.jpg,dataset\big_gan\big\biggan-spectrum\242\img001609.jpg,dataset\coco\coco\coco2017\train_spectrum\img143390.jpg
dataset\big_gan\big\biggan-spectrum\991\img009910.jpg,dataset\big_gan\big\biggan-spectrum\683\img006497.jpg,dataset\coco\coco\coco2017\train_spectrum\img141707.jpg
dataset\coco\coco\coco2017\train_spectrum\img139366.jpg,dataset\coco\coco\coco2017\train_spectrum\img156391.jpg,dataset\big_gan\big\biggan-spectrum\745\img007185.jpg
dataset\coco\coco\coco2017\train_spectrum\img072190.jpg,dataset\coco\coco\coco2017\train_spectrum\img104740.jpg,dataset\big_gan\big\biggan-spectrum\708\img006775.jpg
dataset\big_gan\big\biggan-spectrum\989\img009889.jpg,dataset\big_gan\big\biggan-spectrum\444\img003843.jpg,dataset\coco\coco\coco2017\train_spectrum\img105232.jpg
dataset\big_gan\big\biggan-spectrum\327\img002544.jpg,dataset\big_gan\big\biggan-spectrum\304\img002298.jpg,dataset\coco\coco\coco2017\train_spectrum\img119387.jpg
dataset\big_gan\big\biggan-spectrum\793\img007714.jpg,dataset\big_gan\big\biggan-spectrum\712\img006822.jpg,dataset\coco\coco\coco2017\train_spectrum\img068658.jpg
dataset\coco\coco\coco2017\train_spectrum\img126819.jpg,dataset\coco\coco\coco2017\train_spectrum\img105524.jpg,dataset\big_gan\big\biggan-spectrum\742\img007157.jpg
dataset\big_gan\big\biggan-spectrum\917\img009092.jpg,dataset\big_gan\big\biggan-spectrum\758\img007326.jpg,dataset\coco\coco\coco2017\train_spectrum\img062500.jpg
dataset\coco\coco\coco2017\train_spectrum\img134552.jpg,dataset\coco\coco\coco2017\train_spectrum\img056627.jpg,dataset\big_gan\big\biggan-spectrum\414\img003518.jpg
dataset\big_gan\big\biggan-spectrum\584\img005390.jpg,dataset\big_gan\big\biggan-spectrum\75\img007238.jpg,dataset\coco\coco\coco2017\train_spectrum\img133834.jpg
dataset\big_gan\big\biggan-spectrum\351\img002815.jpg,dataset\big_gan\big\biggan-spectrum\815\img007968.jpg,dataset\coco\coco\coco2017\train_spectrum\img055925.jpg
dataset\big_gan\big\biggan-spectrum\551\img005031.jpg,dataset\big_gan\big\biggan-spectrum\301\img002262.jpg,dataset\coco\coco\coco2017\train_spectrum\img103757.jpg
dataset\coco\coco\coco2017\train_spectrum\img109027.jpg,dataset\coco\coco\coco2017\train_spectrum\img094434.jpg,dataset\big_gan\big\biggan-spectrum\197\img001095.jpg
dataset\big_gan\big\biggan-spectrum\486\img004308.jpg,dataset\big_gan\big\biggan-spectrum\342\img002717.jpg,dataset\coco\coco\coco2017\train_spectrum\img157966.jpg
dataset\big_gan\big\biggan-spectrum\457\img003980.jpg,dataset\big_gan\big\biggan-spectrum\572\img005261.jpg,dataset\coco\coco\coco2017\train_spectrum\img070001.jpg
dataset\big_gan\big\biggan-spectrum\433\img003727.jpg,dataset\big_gan\big\biggan-spectrum\477\img004201.jpg,dataset\coco\coco\coco2017\train_spectrum\img157814.jpg
dataset\big_gan\big\biggan-spectrum\233\img001509.jpg,dataset\big_gan\big\biggan-spectrum\966\img009636.jpg,dataset\coco\coco\coco2017\train_spectrum\img146541.jpg
dataset\big_gan\big\biggan-spectrum\465\img004072.jpg,dataset\big_gan\big\biggan-spectrum\790\img007681.jpg,dataset\coco\coco\coco2017\train_spectrum\img089949.jpg
dataset\coco\coco\coco2017\train_spectrum\img086953.jpg,dataset\coco\coco\coco2017\train_spectrum\img139264.jpg,dataset\big_gan\big\biggan-spectrum\541\img004923.jpg
dataset\big_gan\big\biggan-spectrum\380\img003131.jpg,dataset\big_gan\big\biggan-spectrum\572\img005269.jpg,dataset\coco\coco\coco2017\train_spectrum\img063839.jpg
dataset\big_gan\big\biggan-spectrum\540\img004914.jpg,dataset\big_gan\big\biggan-spectrum\802\img007829.jpg,dataset\coco\coco\coco2017\train_spectrum\img092647.jpg
dataset\coco\coco\coco2017\train_spectrum\img076697.jpg,dataset\coco\coco\coco2017\train_spectrum\img079378.jpg,dataset\big_gan\big\biggan-spectrum\974\img009723.jpg
dataset\big_gan\big\biggan-spectrum\962\img009596.jpg,dataset\big_gan\big\biggan-spectrum\920\img009132.jpg,dataset\coco\coco\coco2017\train_spectrum\img056195.jpg
dataset\big_gan\big\biggan-spectrum\847\img008311.jpg,dataset\big_gan\big\biggan-spectrum\731\img007030.jpg,dataset\coco\coco\coco2017\train_spectrum\img098721.jpg
dataset\coco\coco\coco2017\train_spectrum\img116481.jpg,dataset\coco\coco\coco2017\train_spectrum\img059100.jpg,dataset\big_gan\big\biggan-spectrum\959\img009550.jpg
dataset\coco\coco\coco2017\train_spectrum\img081726.jpg,dataset\coco\coco\coco2017\train_spectrum\img115274.jpg,dataset\big_gan\big\biggan-spectrum\66\img006230.jpg
dataset\coco\coco\coco2017\train_spectrum\img076963.jpg,dataset\coco\coco\coco2017\train_spectrum\img144359.jpg,dataset\big_gan\big\biggan-spectrum\640\img006025.jpg
dataset\big_gan\big\biggan-spectrum\382\img003156.jpg,dataset\big_gan\big\biggan-spectrum\846\img008303.jpg,dataset\coco\coco\coco2017\train_spectrum\img119191.jpg
dataset\coco\coco\coco2017\train_spectrum\img095570.jpg,dataset\coco\coco\coco2017\train_spectrum\img040882.jpg,dataset\big_gan\big\biggan-spectrum\980\img009790.jpg
dataset\big_gan\big\biggan-spectrum\213\img001280.jpg,dataset\big_gan\big\biggan-spectrum\141\img000480.jpg,dataset\coco\coco\coco2017\train_spectrum\img095913.jpg
dataset\coco\coco\coco2017\train_spectrum\img127466.jpg,dataset\coco\coco\coco2017\train_spectrum\img115315.jpg,dataset\big_gan\big\biggan-spectrum\821\img008030.jpg
dataset\coco\coco\coco2017\train_spectrum\img056925.jpg,dataset\coco\coco\coco2017\train_spectrum\img088278.jpg,dataset\big_gan\big\biggan-spectrum\393\img003270.jpg
dataset\coco\coco\coco2017\train_spectrum\img076173.jpg,dataset\coco\coco\coco2017\train_spectrum\img078311.jpg,dataset\big_gan\big\biggan-spectrum\408\img003445.jpg
dataset\coco\coco\coco2017\train_spectrum\img102863.jpg,dataset\coco\coco\coco2017\train_spectrum\img072985.jpg,dataset\big_gan\big\biggan-spectrum\842\img008264.jpg
dataset\big_gan\big\biggan-spectrum\656\img006194.jpg,dataset\big_gan\big\biggan-spectrum\995\img009951.jpg,dataset\coco\coco\coco2017\train_spectrum\img118394.jpg
dataset\coco\coco\coco2017\train_spectrum\img100422.jpg,dataset\coco\coco\coco2017\train_spectrum\img062444.jpg,dataset\big_gan\big\biggan-spectrum\650\img006133.jpg
dataset\big_gan\big\biggan-spectrum\615\img005746.jpg,dataset\big_gan\big\biggan-spectrum\913\img009052.jpg,dataset\coco\coco\coco2017\train_spectrum\img120181.jpg
dataset\big_gan\big\biggan-spectrum\995\img009951.jpg,dataset\big_gan\big\biggan-spectrum\602\img005603.jpg,dataset\coco\coco\coco2017\train_spectrum\img135279.jpg
dataset\coco\coco\coco2017\train_spectrum\img116136.jpg,dataset\coco\coco\coco2017\train_spectrum\img133196.jpg,dataset\big_gan\big\biggan-spectrum\900\img008913.jpg
dataset\coco\coco\coco2017\train_spectrum\img153873.jpg,dataset\coco\coco\coco2017\train_spectrum\img064327.jpg,dataset\big_gan\big\biggan-spectrum\920\img009135.jpg
dataset\big_gan\big\biggan-spectrum\626\img005863.jpg,dataset\big_gan\big\biggan-spectrum\707\img006763.jpg,dataset\coco\coco\coco2017\train_spectrum\img098149.jpg
dataset\coco\coco\coco2017\train_spectrum\img071644.jpg,dataset\coco\coco\coco2017\train_spectrum\img107506.jpg,dataset\big_gan\big\biggan-spectrum\659\img006222.jpg
dataset\big_gan\big\biggan-spectrum\152\img000600.jpg,dataset\big_gan\big\biggan-spectrum\739\img007111.jpg,dataset\coco\coco\coco2017\train_spectrum\img110467.jpg
dataset\big_gan\big\biggan-spectrum\443\img003836.jpg,dataset\big_gan\big\biggan-spectrum\760\img007353.jpg,dataset\coco\coco\coco2017\train_spectrum\img056183.jpg
dataset\coco\coco\coco2017\train_spectrum\img114036.jpg,dataset\coco\coco\coco2017\train_spectrum\img090657.jpg,dataset\big_gan\big\biggan-spectrum\546\img004977.jpg
dataset\big_gan\big\biggan-spectrum\968\img009657.jpg,dataset\big_gan\big\biggan-spectrum\452\img003932.jpg,dataset\coco\coco\coco2017\train_spectrum\img137232.jpg
dataset\coco\coco\coco2017\train_spectrum\img081305.jpg,dataset\coco\coco\coco2017\train_spectrum\img100175.jpg,dataset\big_gan\big\biggan-spectrum\719\img006892.jpg
dataset\big_gan\big\biggan-spectrum\859\img008445.jpg,dataset\big_gan\big\biggan-spectrum\260\img001800.jpg,dataset\coco\coco\coco2017\train_spectrum\img103003.jpg
dataset\coco\coco\coco2017\train_spectrum\img117676.jpg,dataset\coco\coco\coco2017\train_spectrum\img138390.jpg,dataset\big_gan\big\biggan-spectrum\561\img005146.jpg
dataset\big_gan\big\biggan-spectrum\774\img007500.jpg,dataset\big_gan\big\biggan-spectrum\463\img004050.jpg,dataset\coco\coco\coco2017\train_spectrum\img056498.jpg
dataset\big_gan\big\biggan-spectrum\644\img006062.jpg,dataset\big_gan\big\biggan-spectrum\967\img009649.jpg,dataset\coco\coco\coco2017\train_spectrum\img130740.jpg
dataset\big_gan\big\biggan-spectrum\625\img005851.jpg,dataset\big_gan\big\biggan-spectrum\575\img005291.jpg,dataset\coco\coco\coco2017\train_spectrum\img111389.jpg
dataset\coco\coco\coco2017\train_spectrum\img061011.jpg,dataset\coco\coco\coco2017\train_spectrum\img094640.jpg,dataset\big_gan\big\biggan-spectrum\233\img001504.jpg
dataset\coco\coco\coco2017\train_spectrum\img104767.jpg,dataset\coco\coco\coco2017\train_spectrum\img119271.jpg,dataset\big_gan\big\biggan-spectrum\50\img004461.jpg
dataset\big_gan\big\biggan-spectrum\117\img000218.jpg,dataset\big_gan\big\biggan-spectrum\721\img006920.jpg,dataset\coco\coco\coco2017\train_spectrum\img131077.jpg
dataset\coco\coco\coco2017\train_spectrum\img128145.jpg,dataset\coco\coco\coco2017\train_spectrum\img045649.jpg,dataset\big_gan\big\biggan-spectrum\176\img000860.jpg
dataset\coco\coco\coco2017\train_spectrum\img053083.jpg,dataset\coco\coco\coco2017\train_spectrum\img097566.jpg,dataset\big_gan\big\biggan-spectrum\597\img005539.jpg
dataset\big_gan\big\biggan-spectrum\545\img004962.jpg,dataset\big_gan\big\biggan-spectrum\54\img004905.jpg,dataset\coco\coco\coco2017\train_spectrum\img092940.jpg
dataset\coco\coco\coco2017\train_spectrum\img076750.jpg,dataset\coco\coco\coco2017\train_spectrum\img119771.jpg,dataset\big_gan\big\biggan-spectrum\750\img007246.jpg
dataset\big_gan\big\biggan-spectrum\56\img005120.jpg,dataset\big_gan\big\biggan-spectrum\432\img003717.jpg,dataset\coco\coco\coco2017\train_spectrum\img127766.jpg
dataset\coco\coco\coco2017\train_spectrum\img079201.jpg,dataset\coco\coco\coco2017\train_spectrum\img049876.jpg,dataset\big_gan\big\biggan-spectrum\935\img009290.jpg
dataset\coco\coco\coco2017\train_spectrum\img140029.jpg,dataset\coco\coco\coco2017\train_spectrum\img083346.jpg,dataset\big_gan\big\biggan-spectrum\767\img007420.jpg
dataset\big_gan\big\biggan-spectrum\949\img009442.jpg,dataset\big_gan\big\biggan-spectrum\611\img005705.jpg,dataset\coco\coco\coco2017\train_spectrum\img128685.jpg
dataset\big_gan\big\biggan-spectrum\871\img008588.jpg,dataset\big_gan\big\biggan-spectrum\423\img003612.jpg,dataset\coco\coco\coco2017\train_spectrum\img152060.jpg
dataset\big_gan\big\biggan-spectrum\111\img000153.jpg,dataset\big_gan\big\biggan-spectrum\210\img001256.jpg,dataset\coco\coco\coco2017\train_spectrum\img086921.jpg
dataset\coco\coco\coco2017\train_spectrum\img062435.jpg,dataset\coco\coco\coco2017\train_spectrum\img050084.jpg,dataset\big_gan\big\biggan-spectrum\833\img008161.jpg
dataset\big_gan\big\biggan-spectrum\506\img004538.jpg,dataset\big_gan\big\biggan-spectrum\385\img003182.jpg,dataset\coco\coco\coco2017\train_spectrum\img054382.jpg
dataset\coco\coco\coco2017\train_spectrum\img125553.jpg,dataset\coco\coco\coco2017\train_spectrum\img090227.jpg,dataset\big_gan\big\biggan-spectrum\13\img000358.jpg
dataset\big_gan\big\biggan-spectrum\967\img009649.jpg,dataset\big_gan\big\biggan-spectrum\393\img003274.jpg,dataset\coco\coco\coco2017\train_spectrum\img141686.jpg
dataset\big_gan\big\biggan-spectrum\16\img000683.jpg,dataset\big_gan\big\biggan-spectrum\306\img002312.jpg,dataset\coco\coco\coco2017\train_spectrum\img093787.jpg
dataset\big_gan\big\biggan-spectrum\507\img004545.jpg,dataset\big_gan\big\biggan-spectrum\137\img000437.jpg,dataset\coco\coco\coco2017\train_spectrum\img130614.jpg
dataset\coco\coco\coco2017\train_spectrum\img124966.jpg,dataset\coco\coco\coco2017\train_spectrum\img064331.jpg,dataset\big_gan\big\biggan-spectrum\124\img000299.jpg
