Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\369\img003009.jpg,dataset\big_gan\big\biggan-spectrum\358\img002887.jpg,dataset\taming_transformer\tt-coco_spectrum\img003829.jpg
dataset\taming_transformer\tt-coco_spectrum\img002330.jpg,dataset\taming_transformer\tt-coco_spectrum\img000532.jpg,dataset\big_gan\big\biggan-spectrum\535\img004857.jpg
dataset\big_gan\big\biggan-spectrum\986\img009854.jpg,dataset\big_gan\big\biggan-spectrum\511\img004594.jpg,dataset\taming_transformer\tt-coco_spectrum\img000402.jpg
dataset\taming_transformer\tt-coco_spectrum\img003651.jpg,dataset\taming_transformer\tt-coco_spectrum\img003370.jpg,dataset\big_gan\big\biggan-spectrum\390\img003242.jpg
dataset\big_gan\big\biggan-spectrum\306\img002313.jpg,dataset\big_gan\big\biggan-spectrum\914\img009063.jpg,dataset\taming_transformer\tt-coco_spectrum\img000252.jpg
dataset\big_gan\big\biggan-spectrum\916\img009086.jpg,dataset\big_gan\big\biggan-spectrum\846\img008306.jpg,dataset\taming_transformer\tt-coco_spectrum\img004868.jpg
dataset\taming_transformer\tt-coco_spectrum\img003122.jpg,dataset\taming_transformer\tt-coco_spectrum\img004539.jpg,dataset\big_gan\big\biggan-spectrum\422\img003606.jpg
dataset\big_gan\big\biggan-spectrum\983\img009824.jpg,dataset\big_gan\big\biggan-spectrum\122\img000271.jpg,dataset\taming_transformer\tt-coco_spectrum\img002816.jpg
dataset\big_gan\big\biggan-spectrum\302\img002270.jpg,dataset\big_gan\big\biggan-spectrum\713\img006837.jpg,dataset\taming_transformer\tt-coco_spectrum\img000460.jpg
dataset\big_gan\big\biggan-spectrum\646\img006086.jpg,dataset\big_gan\big\biggan-spectrum\178\img000884.jpg,dataset\taming_transformer\tt-coco_spectrum\img000546.jpg
dataset\taming_transformer\tt-coco_spectrum\img000990.jpg,dataset\taming_transformer\tt-coco_spectrum\img000885.jpg,dataset\big_gan\big\biggan-spectrum\218\img001336.jpg
dataset\taming_transformer\tt-coco_spectrum\img001791.jpg,dataset\taming_transformer\tt-coco_spectrum\img002210.jpg,dataset\big_gan\big\biggan-spectrum\855\img008404.jpg
dataset\big_gan\big\biggan-spectrum\895\img008840.jpg,dataset\big_gan\big\biggan-spectrum\382\img003155.jpg,dataset\taming_transformer\tt-coco_spectrum\img000845.jpg
dataset\taming_transformer\tt-coco_spectrum\img003709.jpg,dataset\taming_transformer\tt-coco_spectrum\img002096.jpg,dataset\big_gan\big\biggan-spectrum\526\img004755.jpg
dataset\taming_transformer\tt-coco_spectrum\img004633.jpg,dataset\taming_transformer\tt-coco_spectrum\img004560.jpg,dataset\big_gan\big\biggan-spectrum\804\img007843.jpg
dataset\taming_transformer\tt-coco_spectrum\img004647.jpg,dataset\taming_transformer\tt-coco_spectrum\img004467.jpg,dataset\big_gan\big\biggan-spectrum\363\img002940.jpg
dataset\big_gan\big\biggan-spectrum\267\img001878.jpg,dataset\big_gan\big\biggan-spectrum\668\img006323.jpg,dataset\taming_transformer\tt-coco_spectrum\img002535.jpg
dataset\taming_transformer\tt-coco_spectrum\img001623.jpg,dataset\taming_transformer\tt-coco_spectrum\img002428.jpg,dataset\big_gan\big\biggan-spectrum\701\img006703.jpg
dataset\taming_transformer\tt-coco_spectrum\img000467.jpg,dataset\taming_transformer\tt-coco_spectrum\img003491.jpg,dataset\big_gan\big\biggan-spectrum\821\img008035.jpg
dataset\big_gan\big\biggan-spectrum\287\img002094.jpg,dataset\big_gan\big\biggan-spectrum\545\img004960.jpg,dataset\taming_transformer\tt-coco_spectrum\img003369.jpg
dataset\big_gan\big\biggan-spectrum\695\img006625.jpg,dataset\big_gan\big\biggan-spectrum\402\img003387.jpg,dataset\taming_transformer\tt-coco_spectrum\img000162.jpg
dataset\taming_transformer\tt-coco_spectrum\img003931.jpg,dataset\taming_transformer\tt-coco_spectrum\img000541.jpg,dataset\big_gan\big\biggan-spectrum\627\img005877.jpg
dataset\taming_transformer\tt-coco_spectrum\img004831.jpg,dataset\taming_transformer\tt-coco_spectrum\img001800.jpg,dataset\big_gan\big\biggan-spectrum\253\img001722.jpg
dataset\taming_transformer\tt-coco_spectrum\img001355.jpg,dataset\taming_transformer\tt-coco_spectrum\img003005.jpg,dataset\big_gan\big\biggan-spectrum\857\img008428.jpg
dataset\taming_transformer\tt-coco_spectrum\img003734.jpg,dataset\taming_transformer\tt-coco_spectrum\img003602.jpg,dataset\big_gan\big\biggan-spectrum\637\img005984.jpg
dataset\big_gan\big\biggan-spectrum\72\img006908.jpg,dataset\big_gan\big\biggan-spectrum\698\img006656.jpg,dataset\taming_transformer\tt-coco_spectrum\img002626.jpg
dataset\taming_transformer\tt-coco_spectrum\img004575.jpg,dataset\taming_transformer\tt-coco_spectrum\img003030.jpg,dataset\big_gan\big\biggan-spectrum\737\img007099.jpg
dataset\taming_transformer\tt-coco_spectrum\img000821.jpg,dataset\taming_transformer\tt-coco_spectrum\img000527.jpg,dataset\big_gan\big\biggan-spectrum\167\img000766.jpg
dataset\taming_transformer\tt-coco_spectrum\img000729.jpg,dataset\taming_transformer\tt-coco_spectrum\img000369.jpg,dataset\big_gan\big\biggan-spectrum\565\img005181.jpg
dataset\taming_transformer\tt-coco_spectrum\img002292.jpg,dataset\taming_transformer\tt-coco_spectrum\img003082.jpg,dataset\big_gan\big\biggan-spectrum\532\img004829.jpg
dataset\big_gan\big\biggan-spectrum\364\img002953.jpg,dataset\big_gan\big\biggan-spectrum\662\img006266.jpg,dataset\taming_transformer\tt-coco_spectrum\img001346.jpg
dataset\taming_transformer\tt-coco_spectrum\img001732.jpg,dataset\taming_transformer\tt-coco_spectrum\img003224.jpg,dataset\big_gan\big\biggan-spectrum\693\img006606.jpg
dataset\taming_transformer\tt-coco_spectrum\img001087.jpg,dataset\taming_transformer\tt-coco_spectrum\img000435.jpg,dataset\big_gan\big\biggan-spectrum\440\img003808.jpg
dataset\taming_transformer\tt-coco_spectrum\img003723.jpg,dataset\taming_transformer\tt-coco_spectrum\img000725.jpg,dataset\big_gan\big\biggan-spectrum\504\img004515.jpg
dataset\big_gan\big\biggan-spectrum\882\img008705.jpg,dataset\big_gan\big\biggan-spectrum\329\img002565.jpg,dataset\taming_transformer\tt-coco_spectrum\img004314.jpg
dataset\big_gan\big\biggan-spectrum\864\img008500.jpg,dataset\big_gan\big\biggan-spectrum\67\img006348.jpg,dataset\taming_transformer\tt-coco_spectrum\img002616.jpg
dataset\taming_transformer\tt-coco_spectrum\img002669.jpg,dataset\taming_transformer\tt-coco_spectrum\img001467.jpg,dataset\big_gan\big\biggan-spectrum\482\img004262.jpg
dataset\taming_transformer\tt-coco_spectrum\img003695.jpg,dataset\taming_transformer\tt-coco_spectrum\img000811.jpg,dataset\big_gan\big\biggan-spectrum\903\img008949.jpg
dataset\taming_transformer\tt-coco_spectrum\img000051.jpg,dataset\taming_transformer\tt-coco_spectrum\img004675.jpg,dataset\big_gan\big\biggan-spectrum\806\img007863.jpg
dataset\taming_transformer\tt-coco_spectrum\img004758.jpg,dataset\taming_transformer\tt-coco_spectrum\img002082.jpg,dataset\big_gan\big\biggan-spectrum\780\img007572.jpg
dataset\big_gan\big\biggan-spectrum\160\img000696.jpg,dataset\big_gan\big\biggan-spectrum\308\img002331.jpg,dataset\taming_transformer\tt-coco_spectrum\img004261.jpg
dataset\taming_transformer\tt-coco_spectrum\img000644.jpg,dataset\taming_transformer\tt-coco_spectrum\img000642.jpg,dataset\big_gan\big\biggan-spectrum\773\img007492.jpg
dataset\big_gan\big\biggan-spectrum\705\img006747.jpg,dataset\big_gan\big\biggan-spectrum\11\img000130.jpg,dataset\taming_transformer\tt-coco_spectrum\img000666.jpg
dataset\big_gan\big\biggan-spectrum\119\img000231.jpg,dataset\big_gan\big\biggan-spectrum\124\img000290.jpg,dataset\taming_transformer\tt-coco_spectrum\img000900.jpg
dataset\taming_transformer\tt-coco_spectrum\img000740.jpg,dataset\taming_transformer\tt-coco_spectrum\img001916.jpg,dataset\big_gan\big\biggan-spectrum\389\img003222.jpg
dataset\big_gan\big\biggan-spectrum\439\img003785.jpg,dataset\big_gan\big\biggan-spectrum\975\img009732.jpg,dataset\taming_transformer\tt-coco_spectrum\img003624.jpg
dataset\taming_transformer\tt-coco_spectrum\img003551.jpg,dataset\taming_transformer\tt-coco_spectrum\img001674.jpg,dataset\big_gan\big\biggan-spectrum\432\img003719.jpg
dataset\big_gan\big\biggan-spectrum\829\img008112.jpg,dataset\big_gan\big\biggan-spectrum\200\img001145.jpg,dataset\taming_transformer\tt-coco_spectrum\img000728.jpg
dataset\big_gan\big\biggan-spectrum\103\img000065.jpg,dataset\big_gan\big\biggan-spectrum\768\img007431.jpg,dataset\taming_transformer\tt-coco_spectrum\img000904.jpg
dataset\big_gan\big\biggan-spectrum\289\img002113.jpg,dataset\big_gan\big\biggan-spectrum\403\img003395.jpg,dataset\taming_transformer\tt-coco_spectrum\img003811.jpg
dataset\big_gan\big\biggan-spectrum\97\img009677.jpg,dataset\big_gan\big\biggan-spectrum\193\img001058.jpg,dataset\taming_transformer\tt-coco_spectrum\img004446.jpg
dataset\big_gan\big\biggan-spectrum\556\img005083.jpg,dataset\big_gan\big\biggan-spectrum\833\img008163.jpg,dataset\taming_transformer\tt-coco_spectrum\img002795.jpg
dataset\big_gan\big\biggan-spectrum\741\img007148.jpg,dataset\big_gan\big\biggan-spectrum\334\img002628.jpg,dataset\taming_transformer\tt-coco_spectrum\img003871.jpg
dataset\big_gan\big\biggan-spectrum\468\img004103.jpg,dataset\big_gan\big\biggan-spectrum\904\img008956.jpg,dataset\taming_transformer\tt-coco_spectrum\img004544.jpg
dataset\taming_transformer\tt-coco_spectrum\img002100.jpg,dataset\taming_transformer\tt-coco_spectrum\img001501.jpg,dataset\big_gan\big\biggan-spectrum\210\img001250.jpg
dataset\taming_transformer\tt-coco_spectrum\img004662.jpg,dataset\taming_transformer\tt-coco_spectrum\img003019.jpg,dataset\big_gan\big\biggan-spectrum\831\img008147.jpg
dataset\taming_transformer\tt-coco_spectrum\img002105.jpg,dataset\taming_transformer\tt-coco_spectrum\img004436.jpg,dataset\big_gan\big\biggan-spectrum\603\img005617.jpg
dataset\big_gan\big\biggan-spectrum\159\img000670.jpg,dataset\big_gan\big\biggan-spectrum\806\img007864.jpg,dataset\taming_transformer\tt-coco_spectrum\img003652.jpg
dataset\big_gan\big\biggan-spectrum\270\img001916.jpg,dataset\big_gan\big\biggan-spectrum\179\img000890.jpg,dataset\taming_transformer\tt-coco_spectrum\img004125.jpg
dataset\taming_transformer\tt-coco_spectrum\img001160.jpg,dataset\taming_transformer\tt-coco_spectrum\img000515.jpg,dataset\big_gan\big\biggan-spectrum\873\img008603.jpg
dataset\big_gan\big\biggan-spectrum\615\img005746.jpg,dataset\big_gan\big\biggan-spectrum\571\img005253.jpg,dataset\taming_transformer\tt-coco_spectrum\img003027.jpg
dataset\taming_transformer\tt-coco_spectrum\img000138.jpg,dataset\taming_transformer\tt-coco_spectrum\img004621.jpg,dataset\big_gan\big\biggan-spectrum\198\img001106.jpg
dataset\taming_transformer\tt-coco_spectrum\img002733.jpg,dataset\taming_transformer\tt-coco_spectrum\img002960.jpg,dataset\big_gan\big\biggan-spectrum\553\img005051.jpg
dataset\big_gan\big\biggan-spectrum\66\img006230.jpg,dataset\big_gan\big\biggan-spectrum\88\img008677.jpg,dataset\taming_transformer\tt-coco_spectrum\img002124.jpg
dataset\big_gan\big\biggan-spectrum\993\img009932.jpg,dataset\big_gan\big\biggan-spectrum\726\img006978.jpg,dataset\taming_transformer\tt-coco_spectrum\img000348.jpg
dataset\big_gan\big\biggan-spectrum\132\img000382.jpg,dataset\big_gan\big\biggan-spectrum\559\img005114.jpg,dataset\taming_transformer\tt-coco_spectrum\img001606.jpg
dataset\taming_transformer\tt-coco_spectrum\img004626.jpg,dataset\taming_transformer\tt-coco_spectrum\img002730.jpg,dataset\big_gan\big\biggan-spectrum\734\img007067.jpg
dataset\taming_transformer\tt-coco_spectrum\img001048.jpg,dataset\taming_transformer\tt-coco_spectrum\img003219.jpg,dataset\big_gan\big\biggan-spectrum\918\img009108.jpg
dataset\taming_transformer\tt-coco_spectrum\img002855.jpg,dataset\taming_transformer\tt-coco_spectrum\img002328.jpg,dataset\big_gan\big\biggan-spectrum\409\img003455.jpg
dataset\taming_transformer\tt-coco_spectrum\img002949.jpg,dataset\taming_transformer\tt-coco_spectrum\img000502.jpg,dataset\big_gan\big\biggan-spectrum\196\img001084.jpg
dataset\taming_transformer\tt-coco_spectrum\img002900.jpg,dataset\taming_transformer\tt-coco_spectrum\img002148.jpg,dataset\big_gan\big\biggan-spectrum\378\img003103.jpg
dataset\taming_transformer\tt-coco_spectrum\img002913.jpg,dataset\taming_transformer\tt-coco_spectrum\img002726.jpg,dataset\big_gan\big\biggan-spectrum\56\img005126.jpg
dataset\big_gan\big\biggan-spectrum\907\img008986.jpg,dataset\big_gan\big\biggan-spectrum\754\img007289.jpg,dataset\taming_transformer\tt-coco_spectrum\img000752.jpg
dataset\big_gan\big\biggan-spectrum\648\img006109.jpg,dataset\big_gan\big\biggan-spectrum\110\img000148.jpg,dataset\taming_transformer\tt-coco_spectrum\img003676.jpg
dataset\taming_transformer\tt-coco_spectrum\img000777.jpg,dataset\taming_transformer\tt-coco_spectrum\img002066.jpg,dataset\big_gan\big\biggan-spectrum\675\img006402.jpg
dataset\big_gan\big\biggan-spectrum\546\img004972.jpg,dataset\big_gan\big\biggan-spectrum\267\img001872.jpg,dataset\taming_transformer\tt-coco_spectrum\img003783.jpg
dataset\taming_transformer\tt-coco_spectrum\img003511.jpg,dataset\taming_transformer\tt-coco_spectrum\img002392.jpg,dataset\big_gan\big\biggan-spectrum\532\img004828.jpg
dataset\big_gan\big\biggan-spectrum\838\img008216.jpg,dataset\big_gan\big\biggan-spectrum\184\img000959.jpg,dataset\taming_transformer\tt-coco_spectrum\img003224.jpg
dataset\taming_transformer\tt-coco_spectrum\img000464.jpg,dataset\taming_transformer\tt-coco_spectrum\img003034.jpg,dataset\big_gan\big\biggan-spectrum\827\img008093.jpg
dataset\taming_transformer\tt-coco_spectrum\img000334.jpg,dataset\taming_transformer\tt-coco_spectrum\img001024.jpg,dataset\big_gan\big\biggan-spectrum\756\img007306.jpg
dataset\taming_transformer\tt-coco_spectrum\img001904.jpg,dataset\taming_transformer\tt-coco_spectrum\img000549.jpg,dataset\big_gan\big\biggan-spectrum\869\img008554.jpg
dataset\taming_transformer\tt-coco_spectrum\img004195.jpg,dataset\taming_transformer\tt-coco_spectrum\img002025.jpg,dataset\big_gan\big\biggan-spectrum\536\img004862.jpg
dataset\big_gan\big\biggan-spectrum\384\img003175.jpg,dataset\big_gan\big\biggan-spectrum\116\img000202.jpg,dataset\taming_transformer\tt-coco_spectrum\img003816.jpg
dataset\big_gan\big\biggan-spectrum\408\img003444.jpg,dataset\big_gan\big\biggan-spectrum\119\img000232.jpg,dataset\taming_transformer\tt-coco_spectrum\img003883.jpg
dataset\big_gan\big\biggan-spectrum\605\img005636.jpg,dataset\big_gan\big\biggan-spectrum\683\img006496.jpg,dataset\taming_transformer\tt-coco_spectrum\img000450.jpg
dataset\big_gan\big\biggan-spectrum\950\img009466.jpg,dataset\big_gan\big\biggan-spectrum\277\img001980.jpg,dataset\taming_transformer\tt-coco_spectrum\img000984.jpg
dataset\taming_transformer\tt-coco_spectrum\img000802.jpg,dataset\taming_transformer\tt-coco_spectrum\img004322.jpg,dataset\big_gan\big\biggan-spectrum\15\img000574.jpg
dataset\big_gan\big\biggan-spectrum\324\img002515.jpg,dataset\big_gan\big\biggan-spectrum\44\img003795.jpg,dataset\taming_transformer\tt-coco_spectrum\img003449.jpg
dataset\taming_transformer\tt-coco_spectrum\img002047.jpg,dataset\taming_transformer\tt-coco_spectrum\img002794.jpg,dataset\big_gan\big\biggan-spectrum\261\img001815.jpg
dataset\taming_transformer\tt-coco_spectrum\img003162.jpg,dataset\taming_transformer\tt-coco_spectrum\img000425.jpg,dataset\big_gan\big\biggan-spectrum\456\img003977.jpg
dataset\taming_transformer\tt-coco_spectrum\img003727.jpg,dataset\taming_transformer\tt-coco_spectrum\img002980.jpg,dataset\big_gan\big\biggan-spectrum\876\img008630.jpg
dataset\taming_transformer\tt-coco_spectrum\img004858.jpg,dataset\taming_transformer\tt-coco_spectrum\img000412.jpg,dataset\big_gan\big\biggan-spectrum\624\img005848.jpg
dataset\big_gan\big\biggan-spectrum\762\img007374.jpg,dataset\big_gan\big\biggan-spectrum\819\img008008.jpg,dataset\taming_transformer\tt-coco_spectrum\img002987.jpg
dataset\big_gan\big\biggan-spectrum\19\img001019.jpg,dataset\big_gan\big\biggan-spectrum\469\img004113.jpg,dataset\taming_transformer\tt-coco_spectrum\img002828.jpg
dataset\big_gan\big\biggan-spectrum\466\img004081.jpg,dataset\big_gan\big\biggan-spectrum\175\img000855.jpg,dataset\taming_transformer\tt-coco_spectrum\img001466.jpg
dataset\big_gan\big\biggan-spectrum\491\img004360.jpg,dataset\big_gan\big\biggan-spectrum\911\img009037.jpg,dataset\taming_transformer\tt-coco_spectrum\img004712.jpg
dataset\big_gan\big\biggan-spectrum\850\img008355.jpg,dataset\big_gan\big\biggan-spectrum\198\img001109.jpg,dataset\taming_transformer\tt-coco_spectrum\img000738.jpg
dataset\big_gan\big\biggan-spectrum\774\img007501.jpg,dataset\big_gan\big\biggan-spectrum\352\img002826.jpg,dataset\taming_transformer\tt-coco_spectrum\img004409.jpg
dataset\big_gan\big\biggan-spectrum\482\img004261.jpg,dataset\big_gan\big\biggan-spectrum\990\img009902.jpg,dataset\taming_transformer\tt-coco_spectrum\img004270.jpg
dataset\big_gan\big\biggan-spectrum\501\img004485.jpg,dataset\big_gan\big\biggan-spectrum\232\img001495.jpg,dataset\taming_transformer\tt-coco_spectrum\img001746.jpg
dataset\taming_transformer\tt-coco_spectrum\img002127.jpg,dataset\taming_transformer\tt-coco_spectrum\img000830.jpg,dataset\big_gan\big\biggan-spectrum\607\img005655.jpg
dataset\big_gan\big\biggan-spectrum\474\img004170.jpg,dataset\big_gan\big\biggan-spectrum\66\img006235.jpg,dataset\taming_transformer\tt-coco_spectrum\img003888.jpg
dataset\big_gan\big\biggan-spectrum\83\img008125.jpg,dataset\big_gan\big\biggan-spectrum\772\img007488.jpg,dataset\taming_transformer\tt-coco_spectrum\img002452.jpg
dataset\taming_transformer\tt-coco_spectrum\img004643.jpg,dataset\taming_transformer\tt-coco_spectrum\img002820.jpg,dataset\big_gan\big\biggan-spectrum\581\img005364.jpg
dataset\big_gan\big\biggan-spectrum\132\img000383.jpg,dataset\big_gan\big\biggan-spectrum\627\img005870.jpg,dataset\taming_transformer\tt-coco_spectrum\img001955.jpg
dataset\taming_transformer\tt-coco_spectrum\img000318.jpg,dataset\taming_transformer\tt-coco_spectrum\img004633.jpg,dataset\big_gan\big\biggan-spectrum\498\img004433.jpg
dataset\taming_transformer\tt-coco_spectrum\img000877.jpg,dataset\taming_transformer\tt-coco_spectrum\img002233.jpg,dataset\big_gan\big\biggan-spectrum\789\img007661.jpg
dataset\big_gan\big\biggan-spectrum\165\img000746.jpg,dataset\big_gan\big\biggan-spectrum\395\img003294.jpg,dataset\taming_transformer\tt-coco_spectrum\img004103.jpg
dataset\big_gan\big\biggan-spectrum\896\img008851.jpg,dataset\big_gan\big\biggan-spectrum\618\img005778.jpg,dataset\taming_transformer\tt-coco_spectrum\img004107.jpg
dataset\taming_transformer\tt-coco_spectrum\img003803.jpg,dataset\taming_transformer\tt-coco_spectrum\img004010.jpg,dataset\big_gan\big\biggan-spectrum\350\img002807.jpg
dataset\big_gan\big\biggan-spectrum\254\img001735.jpg,dataset\big_gan\big\biggan-spectrum\766\img007412.jpg,dataset\taming_transformer\tt-coco_spectrum\img004016.jpg
dataset\big_gan\big\biggan-spectrum\795\img007732.jpg,dataset\big_gan\big\biggan-spectrum\726\img006978.jpg,dataset\taming_transformer\tt-coco_spectrum\img000153.jpg
